clause_id,record_id,clause_text,evidence_start,evidence_end,is_policy_action,instrument_labels,direction,D1,D2,D3,D4,D5,D6,D7,annotator_id,annotation_status
CLAUSE_9cfd62090a957eee4cdf07a5,POL_9F41C423A5CB0146B673,"对拥有1套住房且相应购房贷款未结清的居民家庭,为改善居住条件再次申请商业性个人住房贷款购买普通住房,最低首付款比例调整为不低于30%。",48,115,,,,,,,,,,,,unlabeled
CLAUSE_793be698fce9228c3eadf962,POL_FBBF40125B79B27F6075,"全口径跨境融资宏观审慎管理改变了现行跨境融资逐笔审批、核准额度的前置管理模式,为每家金融机构和企业设定与其资本或净资产挂钩的跨境融资风险加权余额上限:",0,75,,,,,,,,,,,,unlabeled
CLAUSE_fb35daed2e4a46ec14cc1a75,POL_FBBF40125B79B27F6075,企业的跨境融资风险加权余额上限=净资产*跨境融资杠杆率*宏观审慎调节参数,75,111,,,,,,,,,,,,unlabeled
CLAUSE_d0a2f1655d167eb54730156f,POL_FBBF40125B79B27F6075,银行类金融机构的跨境融资风险加权余额上限=一级资本*跨境融资杠杆率*宏观审慎调节参数,111,153,,,,,,,,,,,,unlabeled
CLAUSE_8a63b2244ff34e761a3fc3b3,POL_FBBF40125B79B27F6075,非银行金融机构的跨境融资风险加权余额上限=资本(实收资本或股本+资本公积)*跨境融资杠杆率*宏观审慎调节参数,153,207,,,,,,,,,,,,unlabeled
CLAUSE_4eee9dd884d6936ac2e6c09b,POL_FBBF40125B79B27F6075,"企业和非银行金融机构的杠杆率为1,银行类金融机构的杠杆率为0.8,金融机构和企业所借各项跨境融资经期限、类别和货币错配等转换因子调节后的跨境融资风险加权余额不能超过其上限。",207,293,,,,,,,,,,,,unlabeled
CLAUSE_68145701de025b8841eb3bc0,POL_290B56097271A34DBF9C,(六)落实房产交易税收优惠政策。,0,16,,,,,,,,,,,,unlabeled
CLAUSE_4adab38ca1130e95d95bbbba,POL_290B56097271A34DBF9C,"15.对个人购买家庭唯一住房,面积为90平方米及以下的,减按1%的税率征收契税;",16,56,,,,,,,,,,,,unlabeled
CLAUSE_dc4c377af411891bbec280af,POL_290B56097271A34DBF9C,"面积为90平方米以上的,减按1.5%的税率征收契税。",56,82,,,,,,,,,,,,unlabeled
CLAUSE_7888939ec52d24ad7fa0edd8,POL_290B56097271A34DBF9C,"16.对个人购买家庭第二套改善性住房,面积为90平方米及以下的,减按1%的税率征收契税;",82,126,,,,,,,,,,,,unlabeled
CLAUSE_e713e0e82aa820fc6a4120fe,POL_290B56097271A34DBF9C,"面积为90平方米以上的,减按2%的税率征收契税。",126,150,,,,,,,,,,,,unlabeled
CLAUSE_df3a6784c14b6933a5260d51,POL_290B56097271A34DBF9C,"17.个人将购买不足2年的住房对外销售的,按照5%的征收率全额缴纳增值税;",150,187,,,,,,,,,,,,unlabeled
CLAUSE_b75ab778648d239ee29ad6b1,POL_290B56097271A34DBF9C,"个人将购买2年以上(含2年)的住房对外销售的,免征增值税。",187,216,,,,,,,,,,,,unlabeled
CLAUSE_01317f3c8a1c119d835eacc3,POL_9782D7D09726CE938A45,执行差别化住房信贷政策。,0,12,,,,,,,,,,,,unlabeled
CLAUSE_1c3c1bda96f0a435161217e3,POL_9782D7D09726CE938A45,"居民家庭首次购买(从未购置过住房)住房,申请商业性个人住房贷款的最低首付款比例仍为25%。",12,57,,,,,,,,,,,,unlabeled
CLAUSE_c28c32b104a9b5a8faf27d00,POL_9782D7D09726CE938A45,"有下列情形之一的,申请商业性个人住房贷款购买住房的最低首付款比例均为40%:(一)居民家庭拥有1套住房(在本市市区范围内,不含四县一市,下同)且无购房贷款记录(含在外地贷款记录,下同);",57,150,,,,,,,,,,,,unlabeled
CLAUSE_3e30ea82ae9ba8b8940895e7,POL_9782D7D09726CE938A45,(二)居民家庭拥有1套住房且相应购房贷款已结清;,150,174,,,,,,,,,,,,unlabeled
CLAUSE_10a4fa0638adf8ec4e944f2f,POL_9782D7D09726CE938A45,(三)居民家庭无房但有1次购房贷款记录。,174,194,,,,,,,,,,,,unlabeled
CLAUSE_176af93311b3a03933a143be,POL_9782D7D09726CE938A45,"居民家庭拥有1套住房且相应购房贷款未结清,为改善居住条件再次申请商业性个人住房贷款购买住房的最低首付款比例为50%。",194,252,,,,,,,,,,,,unlabeled
CLAUSE_f00939309d0548fef331834d,POL_9782D7D09726CE938A45,"有下列情形之一的,申请商业性个人住房贷款购买住房的最低首付款比例均为60%:(一)居民家庭拥有2套及以上住房且无购房贷款记录;",252,315,,,,,,,,,,,,unlabeled
CLAUSE_ba4ee58d1bf9a1725dfed984,POL_9782D7D09726CE938A45,(二)居民家庭拥有2套及以上住房并已结清相应购房贷款;,315,342,,,,,,,,,,,,unlabeled
CLAUSE_a81409b613beca0ab8d82406,POL_9782D7D09726CE938A45,(三)居民家庭有2次及以上购房贷款记录并已结清相应购房贷款。,342,372,,,,,,,,,,,,unlabeled
CLAUSE_15518ad180b9aced29c9cd22,POL_219BEDCD457C888D4382,"夫妻双方均为郑州市级住房公积金缴存户、符合住房公积金贷款条件、购买郑州市区内住房、首次申请贷款的,贷款金额不超过60万元;",0,61,,,,,,,,,,,,unlabeled
CLAUSE_4905168a10fa62d50aa12291,POL_219BEDCD457C888D4382,"其他情况申请贷款的,贷款金额统一不超过40万元。",61,85,,,,,,,,,,,,unlabeled
CLAUSE_ff70e2a5e422f401d9829547,POL_219BEDCD457C888D4382,单笔贷款金额应小于或等于缴存余额乘以相应倍数的积。,85,110,,,,,,,,,,,,unlabeled
CLAUSE_6ffcc5e2a4b56f58ccfba329,POL_219BEDCD457C888D4382,"其中,夫妻双方均在郑州市级住房公积金缴存6个月以上的,缴存账户余额取夫妻双方郑州市级住房公积金缴存账户最新余额之和(不含近6期内一次性补缴金额,无配偶、配偶未在郑州市级住房公积金缴存或缴存不满6个月的,取借款人缴存账户最新余额);",110,225,,,,,,,,,,,,unlabeled
CLAUSE_9406e9e4ba1538b95b343be4,POL_219BEDCD457C888D4382,"贷前6个缴存期内借款人及配偶未办理柜面提取的,缴存余额不足1万元时,按1万元认定,其他情况按实际余额认定。",225,278,,,,,,,,,,,,unlabeled
CLAUSE_8334ffec9ccd9013ee147cd8,POL_219BEDCD457C888D4382,"缴存时间不满1年的,倍数值为15,缴存时间超过1年的,每超过1年倍数值增加1。",278,317,,,,,,,,,,,,unlabeled
CLAUSE_482ab751be205edc6c17b0c5,POL_219BEDCD457C888D4382,"缴存时间取开户日期至当前缴至月份的间隔年数,不足整年部分向上取整。",317,350,,,,,,,,,,,,unlabeled
CLAUSE_8b2eb917ee7ff01144e9a958,POL_219BEDCD457C888D4382,异地贷款依据缴存地有关部门出具的证明认定缴存账户余额和缴存时间。,350,382,,,,,,,,,,,,unlabeled
CLAUSE_c3651585ad0baa23e7a7500d,POL_219BEDCD457C888D4382,退伍或转业未满3年的复转军人及纳入郑州市人才引进计划的高技术人才申请住房公积金贷款不受本条件限制。,382,431,,,,,,,,,,,,unlabeled
CLAUSE_fd113a4ae2abb52589d05cbd,POL_219BEDCD457C888D4382,"月还款额按借款人最长贷款年限计算,超过家庭收入的60%时,相应降低贷款金额。",431,469,,,,,,,,,,,,unlabeled
CLAUSE_4a28aa99b583207731fe29fc,POL_219BEDCD457C888D4382,"家庭收入为借款人及配偶(或共有人)近6期住房公积金平均缴存基数之和(含其他管理机构缴存基数),缴存基数按对应月缴存额和最新缴存比例推算。",469,537,,,,,,,,,,,,unlabeled
CLAUSE_2a3a7895a774e72c0f795d62,POL_219BEDCD457C888D4382,"借款人或配偶有其他未结清住房贷款的,合并计算月还款额。",537,564,,,,,,,,,,,,unlabeled
CLAUSE_91ea44cc313b4a0f9332ca33,POL_219BEDCD457C888D4382,"住房公积金贷款不能满足购房需求时,借款人可办理组合贷款,即在办理住房公积金个人住房贷款的同时在指定银行办理部分商业住房贷款。",564,626,,,,,,,,,,,,unlabeled
CLAUSE_6a2c910868847fe44129bd97,POL_219BEDCD457C888D4382,"其中,购买家庭首套住房的,组合贷款比例应不超过房产总价的80%,购买家庭第二套住房的,组合贷款比例应不超过房产总价的70%,购买二手住房的,贷款比例应不超过房产总价的60%。",626,713,,,,,,,,,,,,unlabeled
CLAUSE_a6e06a0903ddb56024e130ae,POL_219BEDCD457C888D4382,县(市)区住房公积金分支机构确定一家合作银行开展组合贷款业务。,713,744,,,,,,,,,,,,unlabeled
CLAUSE_62d111346d4bd18a33bc6475,POL_54D5AAEDE02B790C87F3,二、依据土地评估价、基准地价及市场指导价合理确定居住用地及兼容居住用地的其他用地的挂牌起始价。,0,47,,,,,,,,,,,,unlabeled
CLAUSE_8b84dfb3998d981d38e763fc,POL_54D5AAEDE02B790C87F3,"郑东新区、郑州经济开发区土地出让时,网挂报价超过50%溢价率时,网挂报价中止,采取“限地价,竞房价”,即地价确定,参与网挂的竞买人现场竞综合房价,综合房价报价低者为竞得人。",47,133,,,,,,,,,,,,unlabeled
CLAUSE_7b92a85185c6778c6ba4681d,POL_54D5AAEDE02B790C87F3,"市内五区及郑州高新区土地出让时,网挂报价超过50%溢价率时,网挂报价中止,参与网挂的竞买人进行最后一次现场报价,依据挂牌须知等相关规定,确定竞得人。",133,207,,,,,,,,,,,,unlabeled
CLAUSE_004d30e2b5d8bb7ec29e6179,POL_723CB00EFAFFFCA59B9C,二、适当提高土地竞买条件。,0,13,,,,,,,,,,,,unlabeled
CLAUSE_0ae04f47f07a2cc0f1c6556f,POL_723CB00EFAFFFCA59B9C,"适当提高福州城区公开出让项目用地竞买保证金和缩短土地出让金付款期限,竞买保证金由现行的20%提高到30%,全额土地出让金支付期限调整为3个月,付款比例为合同签订之日起30天内支付50%,其余在90天内全部付清。",13,118,,,,,,,,,,,,unlabeled
CLAUSE_0c3f4403bb4f5b92af862642,POL_83D70B2BB41365BF3E8E,"“购买首套普通自住房的首付款比例不低于35%,购买首套非普通自住房的首付款比例不低于40%(自住型商品住房、两限房等政策性住房除外)。",0,67,,,,,,,,,,,,unlabeled
CLAUSE_3c08b60b994d36af60ee1017,POL_83D70B2BB41365BF3E8E,"对拥有1套住房的居民家庭,为改善居住条件再次申请商业性个人住房贷款购买普通自住房的,无论有无贷款记录,首付款比例均不低于50%;",67,131,,,,,,,,,,,,unlabeled
CLAUSE_32ebfc3896bdf5b240e2d434,POL_83D70B2BB41365BF3E8E,"购买非普通自住房的,首付款比例不低于70%。",131,153,,,,,,,,,,,,unlabeled
CLAUSE_c387ae2d1f7364bbe496d721,POL_83D70B2BB41365BF3E8E,”,153,154,,,,,,,,,,,,unlabeled
CLAUSE_228d59e53a14d68d4078748b,POL_440C41F2BA9E1BCCA201,"“实施区域性住房限购,在本市拥有1套及以上住房的非本市户籍居民家庭,暂停在市内六区和武清区范围内再次购买住房,包括新建商品住房和二手住房。",0,69,,,,,,,,,,,,unlabeled
CLAUSE_affd1b4abec61ed26dd3c094,POL_440C41F2BA9E1BCCA201,"”“对在市内六区和武清区范围内购买首套住房的非本市户籍居民家庭,申请商业贷款首付比例不低于40%。",69,118,,,,,,,,,,,,unlabeled
CLAUSE_69d1f5cca6880c1ef478ef06,POL_440C41F2BA9E1BCCA201,"”“对未按照土地使用权出让合同约定期限取得基础部位验收证明,以及取得基础部位验收证明后30日内未申请办理销售许可的商品住房项目,提高申请商品住房销售许可工程形象部位标准,6层以下(含6层)建筑需达到封顶,7至12层建筑需达到6层以上,13层以上(含13层)建筑需达到总层数的50%。",118,259,,,,,,,,,,,,unlabeled
CLAUSE_d553d6e91102371c338ab106,POL_440C41F2BA9E1BCCA201,"商品住房项目建筑规模在3万平方米以上的,每期申请销售许可面积不得低于3万平方米(尾盘除外),商品住房项目建筑规模在3万平方米以下的,须一次性办理商品房销售许可。",259,339,,,,,,,,,,,,unlabeled
CLAUSE_49e43676684a82134071417a,POL_440C41F2BA9E1BCCA201,预售许可的最低规模不得小于幢。,339,354,,,,,,,,,,,,unlabeled
CLAUSE_3cca48c888555c35f5512a05,POL_440C41F2BA9E1BCCA201,项目建筑规模以规划许可证记载面积为准。,354,373,,,,,,,,,,,,unlabeled
CLAUSE_1f84f2ae125e34793a257970,POL_440C41F2BA9E1BCCA201,”,373,374,,,,,,,,,,,,unlabeled
CLAUSE_b65df889cd15af3153eca82a,POL_D9871CF7AB7E96EDDE0C,"在郑州市市内五区和郑州航空港经济综合实验区、郑东新区、郑州经济开发区、郑州高新区范围内,对拥有2套及以上住房的本市户籍居民家庭和拥有1套及以上住房的非本市户籍居民家庭限购180平方米以下(不含180平方米)的住房。",0,107,,,,,,,,,,,,unlabeled
CLAUSE_782767ee5d280604e7b150bc,POL_D9871CF7AB7E96EDDE0C,"本通知所称的住房,包括新建商品住房和存量住房(二手住房)。",107,136,,,,,,,,,,,,unlabeled
CLAUSE_0039ba463b02ac816eb71ced,POL_F5582314E638057403CA,五、完善差别化住房信贷政策。,0,14,,,,,,,,,,,,unlabeled
CLAUSE_81b3a4c3f1d8eb9945ffa050,POL_F5582314E638057403CA,"居民家庭首次购买普通住房,申请商业性个人住房贷款的最低首付款比例保持20%不变;",14,54,,,,,,,,,,,,unlabeled
CLAUSE_9c3293dbe8e51d15e5680c9c,POL_F5582314E638057403CA,"对已拥有1套住房的居民家庭,再次申请商业性个人住房贷款购买住房的,最低首付款比例由不低于30%调整为40%,报省级市场利率定价自律机制商议通过后实施。",54,129,,,,,,,,,,,,unlabeled
CLAUSE_cbb7f924e180ace37c3e89d1,POL_53697D27F1A9A2EA2560,一、住房限购限贷范围为江岸、江汉、硚口、汉阳、武昌、青山、洪山区以及武汉东湖新技术开发区、武汉经济技术开发区(不含汉南区)、市东湖生态旅游风景区等区域。,0,76,,,,,,,,,,,,unlabeled
CLAUSE_95f74d0066c05aac26bb0af3,POL_53697D27F1A9A2EA2560,"二、在本市无住房的居民家庭,在上述区域购买首套住房申请商业性个人住房贷款的,最低首付款比例为25%。",76,126,,,,,,,,,,,,unlabeled
CLAUSE_ae048e36de24b4a0af6459fe,POL_53697D27F1A9A2EA2560,"三、在本市拥有一套住房的本市户籍居民,在上述区域购买第二套住房申请商业性个人住房贷款的,最低首付款比例为50%。",126,182,,,,,,,,,,,,unlabeled
CLAUSE_7285b5c7cc3cd582c06819e3,POL_53697D27F1A9A2EA2560,"在本市拥有一套住房的非本市户籍居民家庭,在上述区域购买住房的,暂停发放商业性个人住房贷款。",182,227,,,,,,,,,,,,unlabeled
CLAUSE_a94483ad3b343194316dbb6e,POL_53697D27F1A9A2EA2560,"四、在本市拥有2套及以上住房的本市户籍居民,在上述区域购买住房的,暂停发放商业性个人住房贷款。",227,274,,,,,,,,,,,,unlabeled
CLAUSE_6c8909ffece6580319ed14e9,POL_53697D27F1A9A2EA2560,"在本市拥有2套及以上住房的非本市户籍居民家庭,暂停在上述区域向其出售住房。",274,311,,,,,,,,,,,,unlabeled
CLAUSE_c438177d8723f6917f97d432,POL_4CC86B8A161155F322B4,"严格执行我市既有的住房限购政策,即本市户籍居民家庭限购2套住房(含新建商品住房和二手住房,下同),非本市户籍居民家庭能提供购房之日前5年内在本市连续缴纳3年以上个人所得税或社会保险的缴纳证明的,限购1套住房。",0,104,,,,,,,,,,,,unlabeled
CLAUSE_6affdabde05b05a851be2711,POL_4CC86B8A161155F322B4,非本市户籍居民家庭不得通过补缴个人所得税或社会保险的缴纳证明购买住房。,104,139,,,,,,,,,,,,unlabeled
CLAUSE_9bd3751c5838045d78f44f62,POL_4CC86B8A161155F322B4,"对贷款购买首套自住住房的家庭和对拥有1套住房并已结清相应购房贷款、为改善居住条件再次申请贷款购买普通自住房,执行最低首付款比例30%的规定;",139,209,,,,,,,,,,,,unlabeled
CLAUSE_417dbab15e4b6557926232f6,POL_4CC86B8A161155F322B4,"对拥有1套住房且相应购房贷款未结清的居民家庭,为改善居住条件再次申请商业性个人住房贷款购买普通自住房,最低首付款比例不得低于70%。",209,275,,,,,,,,,,,,unlabeled
CLAUSE_b290410d96614df976d84a19,POL_4CC86B8A161155F322B4,继续暂停发放家庭购买第三套及以上住房贷款。,275,296,,,,,,,,,,,,unlabeled
CLAUSE_4565e14485709507ae16c53f,POL_88D8FB8F90656F86B411,"在市区(不含四县一市,下同)范围内,暂停向拥有2套及以上住房的本市区户籍居民家庭出售新建商品住房;",0,49,,,,,,,,,,,,unlabeled
CLAUSE_830f11928d15b950f3aa73f4,POL_88D8FB8F90656F86B411,暂停向拥有1套及以上住房或无法提供购房之日前2年内在本市区逐月连续缴纳1年以上个人所得税或社会保险证明的非本市区户籍居民家庭出售新建商品住房和存量住房。,49,125,,,,,,,,,,,,unlabeled
CLAUSE_8d78854e24bd6cbea7aeb3b8,POL_88D8FB8F90656F86B411,市区居民家庭首次购买住房申请商业性个人住房贷款最低首付款比例调整为30%;,125,162,,,,,,,,,,,,unlabeled
CLAUSE_ae4f5ec6fcdcd3a44f399567,POL_88D8FB8F90656F86B411,"居民家庭拥有1套住房且无购房贷款记录(含在外地贷款记录,下同)、居民家庭拥有1套住房且相应购房贷款已结清、居民家庭无房但有1次购房贷款记录的,申请商业性个人住房贷款购买住房的,最低首付款比例均为40%;",162,263,,,,,,,,,,,,unlabeled
CLAUSE_b1708b9f2235b345e098f623,POL_88D8FB8F90656F86B411,"居民家庭拥有1套住房且相应购房贷款未结清,为改善居住条件再次申请商业性个人住房贷款购买住房的,最低首付款比例为50%。",263,322,,,,,,,,,,,,unlabeled
CLAUSE_3a892a0c2da2c03d6a801c7f,POL_88D8FB8F90656F86B411,暂停向拥有2套及以上住房的市区户籍居民家庭、拥有1套及以上住房或无法提供购房之日前2年内在本市区逐月连续缴纳1年以上个人所得税或社会保险证明的非本市区户籍居民家庭发放商业性个人住房贷款。,322,415,,,,,,,,,,,,unlabeled
CLAUSE_593479e1105f0edc4ebda60c,POL_918616EFB2AFD08EA80E,二、进一步从严执行住房限购政策。,0,16,,,,,,,,,,,,unlabeled
CLAUSE_5486a9298c33895b68e803fa,POL_918616EFB2AFD08EA80E,"对以下三种类型居民家庭,暂停在本行政区域内向其销售建筑面积180平方米及以下的商品住房。",16,60,,,,,,,,,,,,unlabeled
CLAUSE_57e6899a2a05d01da7cb55da,POL_918616EFB2AFD08EA80E,(一)拥有2套及以上住房的本市户籍居民家庭;,60,82,,,,,,,,,,,,unlabeled
CLAUSE_6fe15a563382ee0268badfcc,POL_918616EFB2AFD08EA80E,(二)拥有1套及以上住房的非本市户籍居民家庭;,82,105,,,,,,,,,,,,unlabeled
CLAUSE_9dce722a5b8c70a72fd56ec9,POL_918616EFB2AFD08EA80E,(三)无法提供购房之日前3年内在本市逐月连续缴纳2年以上个人所得税或社会保险证明的非本市户籍居民家庭。,105,156,,,,,,,,,,,,unlabeled
CLAUSE_f44401d10b558e7f1a2e8bf7,POL_918616EFB2AFD08EA80E,上述商品住房包括新建商品住房和存量住房(二手住房)三、进一步完善差别化住房信贷政策。,156,198,,,,,,,,,,,,unlabeled
CLAUSE_da858ae38ccca992f77309af,POL_918616EFB2AFD08EA80E,"其中,对于购房人家庭首次贷款购买普通商品住房的,首付款比例不低于30%;",198,234,,,,,,,,,,,,unlabeled
